url;nama;ratings;reviewers;kategori;alamat;jam-opearsional
https://www.google.com/maps/place/Warkop+HS+1+Babakan+Lio/data=!4m7!3m6!1s0x2e69c57e5fdd7be1:0xd65256d0d07cac6d!8m2!3d-6.5592897!4d106.7368361!16s%2Fg%2F11knsfdwn4!19sChIJ4XvdX37FaS4Rbax80NBWUtY?authuser=0&hl=id&rclk=1;Warkop HS 1 Babakan Lio;4,3;(67);Kedai Kopi;Jl. Babakan Lio No.25, RT.02/RW.07;
https://www.google.com/maps/place/Kita+Coffee+and+Chocolate/data=!4m7!3m6!1s0x2e69dbd3621f2d9f:0xbcff8f2360dca93e!8m2!3d-6.5631017!4d106.7213895!16s%2Fg%2F11r9pvxz5c!19sChIJny0fYtPbaS4RPqncYCOP_7w?authuser=0&hl=id&rclk=1;Kita Coffee and Chocolate;5,0;(4);Kafe;Jl. Raya Cibanteng No.64;⋅ Buka pukul 13.00
https://www.google.com/maps/place/GEBRAG+%28Homey+Coffee+%26+Eatery%29/data=!4m7!3m6!1s0x2e69c509d0a52ebb:0xeddae882fdda1e4d!8m2!3d-6.5641424!4d106.7368675!16s%2Fg%2F11j4gyl3bn!19sChIJuy6l0AnFaS4RTR7a_YLo2u0?authuser=0&hl=id&rclk=1;GEBRAG (Homey Coffee & Eatery);4,8;(55);Kedai Kopi;Jl. Sawah Baru No.7, RT.01/RW.12;⋅ Buka pukul 15.00
https://www.google.com/maps/place/TEMPAT+NGOPI+PINGGIR+JALAN/data=!4m7!3m6!1s0x2e69c5568e689d89:0xf41fea2d3e45e434!8m2!3d-6.5564233!4d106.7785467!16s%2Fg%2F11v3_43hj3!19sChIJiZ1ojlbFaS4RNORFPi3qH_Q?authuser=0&hl=id&rclk=1;TEMPAT NGOPI PINGGIR JALAN;5,0;(2);Kedai Kopi;CQVH+CCM, Lotteria Taman Yasmin;
https://www.google.com/maps/place/Tempat+ngopi+pecinta+liong+bulan/data=!4m7!3m6!1s0x2e69c53a155b2bd3:0xca67fb55e867009c!8m2!3d-6.6041281!4d106.7798905!16s%2Fg%2F11n78nqshc!19sChIJ0ytbFTrFaS4RnABn6FX7Z8o?authuser=0&hl=id&rclk=1;Tempat ngopi pecinta liong bulan;5,0;(4);Kedai Kopi;9QWH+8XR, RT.01/RW.10;⋅ Buka pukul 08.00
https://www.google.com/maps/place/RUMAH+KOPI+RANIN/data=!4m7!3m6!1s0x2e69c42e9c93be1b:0xed6315457426851d!8m2!3d-6.5510705!4d106.7323557!16s%2Fg%2F11b76mcg98!19sChIJG76TnC7EaS4RHYUmdEUVY-0?authuser=0&hl=id&rclk=1;RUMAH KOPI RANIN;4,6;(3.095);Kedai Kopi;Jl. Alternatif IPB Desa;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Kopicentrum/data=!4m7!3m6!1s0x2e69c59ea1c79cfb:0x4069cd103ffda6b9!8m2!3d-6.5588423!4d106.7312526!16s%2Fg%2F11h64yxxj2!19sChIJ-5zHoZ7FaS4Ruab9PxDNaUA?authuser=0&hl=id&rclk=1;Kopicentrum;4,4;(464);Kafe;Jl. Babakan Tengah No.5;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Sigma+Cafe/data=!4m7!3m6!1s0x2e69c5e47ac376e3:0x9a4a8c80c062ebe4!8m2!3d-6.5597942!4d106.7348912!16s%2Fg%2F11tmv35ljy!19sChIJ43bDeuTFaS4R5OtiwICMSpo?authuser=0&hl=id&rclk=1;Sigma Cafe;4,8;(83);Kedai Kopi;Jl. Babakan Tengah No.17;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Warkop+HS+1+Babakan+Lio/data=!4m7!3m6!1s0x2e69c57e5fdd7be1:0xd65256d0d07cac6d!8m2!3d-6.5592897!4d106.7368361!16s%2Fg%2F11knsfdwn4!19sChIJ4XvdX37FaS4Rbax80NBWUtY?authuser=0&hl=id&rclk=1;Warkop HS 1 Babakan Lio;4,3;(67);Kedai Kopi;Jl. Babakan Lio No.25, RT.02/RW.07;
https://www.google.com/maps/place/Kita+Coffee+and+Chocolate/data=!4m7!3m6!1s0x2e69dbd3621f2d9f:0xbcff8f2360dca93e!8m2!3d-6.5631017!4d106.7213895!16s%2Fg%2F11r9pvxz5c!19sChIJny0fYtPbaS4RPqncYCOP_7w?authuser=0&hl=id&rclk=1;Kita Coffee and Chocolate;5,0;(4);Kafe;Jl. Raya Cibanteng No.64;⋅ Buka pukul 13.00
https://www.google.com/maps/place/GEBRAG+%28Homey+Coffee+%26+Eatery%29/data=!4m7!3m6!1s0x2e69c509d0a52ebb:0xeddae882fdda1e4d!8m2!3d-6.5641424!4d106.7368675!16s%2Fg%2F11j4gyl3bn!19sChIJuy6l0AnFaS4RTR7a_YLo2u0?authuser=0&hl=id&rclk=1;GEBRAG (Homey Coffee & Eatery);4,8;(55);Kedai Kopi;Jl. Sawah Baru No.7, RT.01/RW.12;⋅ Buka pukul 15.00
https://www.google.com/maps/place/TEMPAT+NGOPI+PINGGIR+JALAN/data=!4m7!3m6!1s0x2e69c5568e689d89:0xf41fea2d3e45e434!8m2!3d-6.5564233!4d106.7785467!16s%2Fg%2F11v3_43hj3!19sChIJiZ1ojlbFaS4RNORFPi3qH_Q?authuser=0&hl=id&rclk=1;TEMPAT NGOPI PINGGIR JALAN;5,0;(2);Kedai Kopi;CQVH+CCM, Lotteria Taman Yasmin;
https://www.google.com/maps/place/Tempat+ngopi+pecinta+liong+bulan/data=!4m7!3m6!1s0x2e69c53a155b2bd3:0xca67fb55e867009c!8m2!3d-6.6041281!4d106.7798905!16s%2Fg%2F11n78nqshc!19sChIJ0ytbFTrFaS4RnABn6FX7Z8o?authuser=0&hl=id&rclk=1;Tempat ngopi pecinta liong bulan;5,0;(4);Kedai Kopi;9QWH+8XR, RT.01/RW.10;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Warung+kopi+Bintang+cangkurawok/data=!4m7!3m6!1s0x2e69c5930cbc95ed:0xe16a816209123733!8m2!3d-6.5527243!4d106.7321355!16s%2Fg%2F11s7pt83mx!19sChIJ7ZW8DJPFaS4RMzcSCWKBauE?authuser=0&hl=id&rclk=1;Warung kopi Bintang cangkurawok;4,0;(1);Kedai Kopi;Jl. Cangkurawok No.99;
https://www.google.com/maps/place/KEDAI+COFFEE+SADULUR/data=!4m7!3m6!1s0x2e69dbbb42a09eb5:0xfc668c5005e13197!8m2!3d-6.5578317!4d106.7095041!16s%2Fg%2F11g0g643sy!19sChIJtZ6gQrvbaS4RlzHhBVCMZvw?authuser=0&hl=id&rclk=1;KEDAI COFFEE SADULUR;4,6;(22);Kedai Kopi;Jl. Raya Tanjakan Cinangneng No.59;⋅ Tutup pukul 22.30
https://www.google.com/maps/place/Kedai+Kopi+Patnam/data=!4m7!3m6!1s0x2e69c30de1b7d7ff:0x3d36d29906994684!8m2!3d-6.5219198!4d106.7601552!16s%2Fg%2F11g8_85c7y!19sChIJ_9e34Q3DaS4RhEaZBpnSNj0?authuser=0&hl=id&rclk=1;Kedai Kopi Patnam;4,5;(2);Kedai Kopi;Jl. Jkt - Bogor No.485;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Tempat+Nongkrong+Di+Cilubang+-+Ciomas/data=!4m7!3m6!1s0x2e69c5705f9c1dfd:0x800fc864602b3f74!8m2!3d-6.6100374!4d106.7390571!16s%2Fg%2F11gv063wjf!19sChIJ_R2cX3DFaS4RdD8rYGTID4A?authuser=0&hl=id&rclk=1;Tempat Nongkrong Di Cilubang - Ciomas;5,0;(1);Kafe;Cafe Tenda, Jl. Kp. Cilubang;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Warkop+86/data=!4m7!3m6!1s0x2e69c4b14f5c4c35:0x305a5c5875bfe4bd!8m2!3d-6.5630979!4d106.7303003!16s%2Fg%2F11clvx8vjs!19sChIJNUxcT7HEaS4RveS_dVhcWjA?authuser=0&hl=id&rclk=1;Warkop 86;4,2;(24);Kafe;;
https://www.google.com/maps/place/Warung+kopi+Bintang+cangkurawok/data=!4m7!3m6!1s0x2e69c5930cbc95ed:0xe16a816209123733!8m2!3d-6.5527243!4d106.7321355!16s%2Fg%2F11s7pt83mx!19sChIJ7ZW8DJPFaS4RMzcSCWKBauE?authuser=0&hl=id&rclk=1;Warung kopi Bintang cangkurawok;4,0;(1);Kedai Kopi;Jl. Cangkurawok No.99;
https://www.google.com/maps/place/KEDAI+COFFEE+SADULUR/data=!4m7!3m6!1s0x2e69dbbb42a09eb5:0xfc668c5005e13197!8m2!3d-6.5578317!4d106.7095041!16s%2Fg%2F11g0g643sy!19sChIJtZ6gQrvbaS4RlzHhBVCMZvw?authuser=0&hl=id&rclk=1;KEDAI COFFEE SADULUR;4,6;(22);Kedai Kopi;Jl. Raya Tanjakan Cinangneng No.59;⋅ Tutup pukul 22.30
https://www.google.com/maps/place/Kedai+Kopi+Patnam/data=!4m7!3m6!1s0x2e69c30de1b7d7ff:0x3d36d29906994684!8m2!3d-6.5219198!4d106.7601552!16s%2Fg%2F11g8_85c7y!19sChIJ_9e34Q3DaS4RhEaZBpnSNj0?authuser=0&hl=id&rclk=1;Kedai Kopi Patnam;4,5;(2);Kedai Kopi;Jl. Jkt - Bogor No.485;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Warkop+86/data=!4m7!3m6!1s0x2e69c4b14f5c4c35:0x305a5c5875bfe4bd!8m2!3d-6.5630979!4d106.7303003!16s%2Fg%2F11clvx8vjs!19sChIJNUxcT7HEaS4RveS_dVhcWjA?authuser=0&hl=id&rclk=1;Warkop 86;4,2;(24);Kafe;;
https://www.google.com/maps/place/Warung+Kopi+Cilibang+Sabit+No15/data=!4m7!3m6!1s0x2e69c5d9925d8121:0xa09ba1ff06864c8c!8m2!3d-6.5580304!4d106.7423736!16s%2Fg%2F11gmfr8nyf!19sChIJIYFdktnFaS4RjEyGBv-hm6A?authuser=0&hl=id&rclk=1;Warung Kopi Cilibang Sabit No15;4,7;(6);Kafe;CPRR+QWQ, Jl. Cilubang, RT.03/RW.04;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Popolo+Coffee+Yasmin/data=!4m7!3m6!1s0x2e69c5d496676397:0x102866fb9251e51b!8m2!3d-6.5562193!4d106.7712525!16s%2Fg%2F11gw1p0j7m!19sChIJl2NnltTFaS4RG-VRkvtmKBA?authuser=0&hl=id&rclk=1;Popolo Coffee Yasmin;4,7;(918);Kedai Kopi;Jl. Rasamala No.16, RT.02/RW.03;⋅ Buka pukul 09.00
https://www.google.com/maps/place/POPOLO+Coffee/data=!4m7!3m6!1s0x2e69c5ddc12bd873:0x6a6781329e0cafd9!8m2!3d-6.6055017!4d106.810707!16s%2Fg%2F11c1nyb4nx!19sChIJc9grwd3FaS4R2a8MnjKBZ2o?authuser=0&hl=id&rclk=1;POPOLO Coffee;4,6;(3.511);Kedai Kopi;Jl. Loader No.9;⋅ Buka pukul 09.00
https://www.google.com/maps/place/OLU+COFFEE+DRAMAGA/data=!4m7!3m6!1s0x2e69c5f0bcaa6833:0x8c9bd6b1cee4fac3!8m2!3d-6.5726205!4d106.7459023!16s%2Fg%2F11fl7pzxc4!19sChIJM2iqvPDFaS4Rw_rkzrHWm4w?authuser=0&hl=id&rclk=1;OLU COFFEE DRAMAGA;4,5;(22);Kedai Kopi;Jl. Raya Dramaga No.24, RT.03/RW.02;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Dikopiin/data=!4m7!3m6!1s0x2e69c5382434b251:0x2d80fdf440c8d5c2!8m2!3d-6.5532987!4d106.7450093!16s%2Fg%2F11frlsxcpf!19sChIJUbI0JDjFaS4RwtXIQPT9gC0?authuser=0&hl=id&rclk=1;Dikopiin;5,0;(40);Kedai Kopi;Jl. Cilubang Nagrak No.60a, RT.04/RW.04;
https://www.google.com/maps/place/Warung+Kopi+Cilibang+Sabit+No15/data=!4m7!3m6!1s0x2e69c5d9925d8121:0xa09ba1ff06864c8c!8m2!3d-6.5580304!4d106.7423736!16s%2Fg%2F11gmfr8nyf!19sChIJIYFdktnFaS4RjEyGBv-hm6A?authuser=0&hl=id&rclk=1;Warung Kopi Cilibang Sabit No15;4,7;(6);Kafe;CPRR+QWQ, Jl. Cilubang, RT.03/RW.04;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Popolo+Coffee+Yasmin/data=!4m7!3m6!1s0x2e69c5d496676397:0x102866fb9251e51b!8m2!3d-6.5562193!4d106.7712525!16s%2Fg%2F11gw1p0j7m!19sChIJl2NnltTFaS4RG-VRkvtmKBA?authuser=0&hl=id&rclk=1;Popolo Coffee Yasmin;4,7;(918);Kedai Kopi;Jl. Rasamala No.16, RT.02/RW.03;⋅ Buka pukul 09.00
https://www.google.com/maps/place/OLU+COFFEE+DRAMAGA/data=!4m7!3m6!1s0x2e69c5f0bcaa6833:0x8c9bd6b1cee4fac3!8m2!3d-6.5726205!4d106.7459023!16s%2Fg%2F11fl7pzxc4!19sChIJM2iqvPDFaS4Rw_rkzrHWm4w?authuser=0&hl=id&rclk=1;OLU COFFEE DRAMAGA;4,5;(22);Kedai Kopi;Jl. Raya Dramaga No.24, RT.03/RW.02;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Dikopiin/data=!4m7!3m6!1s0x2e69c5382434b251:0x2d80fdf440c8d5c2!8m2!3d-6.5532987!4d106.7450093!16s%2Fg%2F11frlsxcpf!19sChIJUbI0JDjFaS4RwtXIQPT9gC0?authuser=0&hl=id&rclk=1;Dikopiin;5,0;(40);Kedai Kopi;Jl. Cilubang Nagrak No.60a, RT.04/RW.04;
https://www.google.com/maps/place/Kedai+Ahlun/data=!4m7!3m6!1s0x2e69c5440d757aa9:0x36a1ab4f0af6930b!8m2!3d-6.5596405!4d106.7333756!16s%2Fg%2F11nng6bf8t!19sChIJqXp1DUTFaS4RC5P2Ck-roTY?authuser=0&hl=id&rclk=1;Kedai Ahlun;5,0;(1);Kedai Kopi;Jl. Babakan Tengah;
https://www.google.com/maps/place/Berry+Coffee+Kampus+IPB+Dramaga/data=!4m7!3m6!1s0x2e69c58d4f48b22f:0x8c636926985529eb!8m2!3d-6.558887!4d106.7319879!16s%2Fg%2F11jt68pfw_!19sChIJL7JIT43FaS4R6ylVmCZpY4w?authuser=0&hl=id&rclk=1;Berry Coffee Kampus IPB Dramaga;5,0;(18);Kedai Kopi;Jl. Babakan Tengah No.9, RT.01/RW.09;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Kafe+Studente+Yasmin/data=!4m7!3m6!1s0x2e69c53c88f7cd9d:0xbf3d796c7e0a6909!8m2!3d-6.5611524!4d106.7659084!16s%2Fg%2F11flt1d1mf!19sChIJnc33iDzFaS4RCWkKfmx5Pb8?authuser=0&hl=id&rclk=1;Kafe Studente Yasmin;4,8;(408);Kedai Kopi;Ringroad Utara, Jl. KH. R. Abdullah Bin Nuh Jl. Ring Road Taman Yasmin;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Baked+%26+Brewed+Coffee+and+Kitchen/data=!4m7!3m6!1s0x2e69c5d56ded4ebb:0xe61c6623e8de56fe!8m2!3d-6.5921575!4d106.8022838!16s%2Fg%2F11cm0gzq19!19sChIJu07tbdXFaS4R_lbe6CNmHOY?authuser=0&hl=id&rclk=1;Baked & Brewed Coffee and Kitchen;4,6;(1.781);Kedai Kopi;Jl. Salak No.6;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Mas+Deye+Coffee+Shop/data=!4m7!3m6!1s0x2e69c5de0caaa319:0x4aa7cd76ff42c375!8m2!3d-6.6030723!4d106.8105044!16s%2Fg%2F11fxz7rf8g!19sChIJGaOqDN7FaS4RdcNC_3bNp0o?authuser=0&hl=id&rclk=1;Mas Deye Coffee Shop;4,5;(107);Kedai Kopi;Jl. Bina Marga No.9, RT.04/RW.11;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Cafe+Taman+Dramaga/data=!4m7!3m6!1s0x2e69c5e943360ca1:0x835e09ace959dc4e!8m2!3d-6.5699584!4d106.7390865!16s%2Fg%2F11qfn6mv_q!19sChIJoQw2Q-nFaS4RTtxZ6awJXoM?authuser=0&hl=id&rclk=1;Cafe Taman Dramaga;4,0;(194);Restoran;Jl. Raya Dramaga No.Km 7, RT.03/RW.1RT01;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Kopicentrum/data=!4m7!3m6!1s0x2e69c59ea1c79cfb:0x4069cd103ffda6b9!8m2!3d-6.5588423!4d106.7312526!16s%2Fg%2F11h64yxxj2!19sChIJ-5zHoZ7FaS4Ruab9PxDNaUA?authuser=0&hl=id&rclk=1;Kopicentrum;4,4;(464);Kafe;Jl. Babakan Tengah No.5;⋅ Buka pukul 09.00
https://www.google.com/maps/place/RUMAH+KOPI+RANIN/data=!4m7!3m6!1s0x2e69c42e9c93be1b:0xed6315457426851d!8m2!3d-6.5510705!4d106.7323557!16s%2Fg%2F11b76mcg98!19sChIJG76TnC7EaS4RHYUmdEUVY-0?authuser=0&hl=id&rclk=1;RUMAH KOPI RANIN;4,6;(3.095);Kedai Kopi;Jl. Alternatif IPB Desa;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Alam+Memanggil/data=!4m7!3m6!1s0x2e69c5660d092a0b:0x32a8a42e8ee11237!8m2!3d-6.5519177!4d106.7336052!16s%2Fg%2F11s230cgsb!19sChIJCyoJDWbFaS4RNxLhji6kqDI?authuser=0&hl=id&rclk=1;Alam Memanggil;4,1;(298);Kafe;Jl. Alternatif IPB;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Dakara+Coffee+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c507e76d4cdf:0xf7f044b4e1475698!8m2!3d-6.5698609!4d106.7355194!16s%2Fg%2F11fqz8gjm3!19sChIJ30xt5wfFaS4RmFZH4bRE8Pc?authuser=0&hl=id&rclk=1;Dakara Coffee - Cafe & Resto;4,5;(593);Kafe;Jl. Lingkar Baru laladon Dramaga IPB Bogor No. 9;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Sigma+Cafe/data=!4m7!3m6!1s0x2e69c5e47ac376e3:0x9a4a8c80c062ebe4!8m2!3d-6.5597942!4d106.7348912!16s%2Fg%2F11tmv35ljy!19sChIJ43bDeuTFaS4R5OtiwICMSpo?authuser=0&hl=id&rclk=1;Sigma Cafe;4,8;(83);Kedai Kopi;Jl. Babakan Tengah No.17;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Cafe+Warkop+24+Dramaga/data=!4m7!3m6!1s0x2e69c5c345749161:0x42a93164cffe8f5c!8m2!3d-6.5599138!4d106.7317318!16s%2Fg%2F11q4l_z_6y!19sChIJYZF0RcPFaS4RXI_-z2QxqUI?authuser=0&hl=id&rclk=1;Cafe Warkop 24 Dramaga;4,0;(4);Kafe;Jl. Babakan Raya No.159D;
https://www.google.com/maps/place/Warkop+Hs+2/data=!4m7!3m6!1s0x2e69c5d1e67933df:0x5cdaf849c137f777!8m2!3d-6.5590183!4d106.7347661!16s%2Fg%2F11fk8fgfxq!19sChIJ3zN55tHFaS4Rd_c3wUn42lw?authuser=0&hl=id&rclk=1;Warkop Hs 2;4,4;(147);Kafe;Jl. Babakan Tengah Kab Bogor No.127, RT.02/RW.08;
https://www.google.com/maps/place/Boothcin+Coffee+Dramaga/data=!4m7!3m6!1s0x2e69c5b63a98b73b:0xbde9428ed7a36dcb!8m2!3d-6.5587661!4d106.7341032!16s%2Fg%2F11tx_rtvjy!19sChIJO7eYOrbFaS4Ry22j145C6b0?authuser=0&hl=id&rclk=1;Boothcin Coffee Dramaga;4,2;(14);Kedai Kopi;Jl. Babakan Tengah No.105;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Takana+Kafe/data=!4m7!3m6!1s0x2e69c4b83f14cc4b:0xde80c308e986f19e!8m2!3d-6.5671404!4d106.7366208!16s%2Fg%2F11dym239qf!19sChIJS8wUP7jEaS4RnvGG6QjDgN4?authuser=0&hl=id&rclk=1;Takana Kafe;4,4;(72);Kafe;Jl. Raya Dramaga No.1;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Laterem/data=!4m7!3m6!1s0x2e69c55123f28acd:0xbad1214e8beafec3!8m2!3d-6.5523313!4d106.732634!16s%2Fg%2F11sq15r1h7!19sChIJzYryI1HFaS4Rw_7qi04h0bo?authuser=0&hl=id&rclk=1;Laterem;4,8;(30);Kafe;Jl. Cangkurawok No.50;⋅ Buka pukul 14.00
https://www.google.com/maps/place/TOMORO+COFFEE+-+IPB+Dramaga/data=!4m7!3m6!1s0x2e69c59e25e619cd:0xfc2294b22d014f9!8m2!3d-6.5603277!4d106.731812!16s%2Fg%2F11svjsll7w!19sChIJzRnmJZ7FaS4R-RTQIkspwg8?authuser=0&hl=id&rclk=1;TOMORO COFFEE - IPB Dramaga;5,0;(272);Kedai Kopi;CPQJ+VP7, Jl. Babakan Raya;⋅ Buka pukul 07.30
https://www.google.com/maps/place/Alamanda+Cafe/data=!4m7!3m6!1s0x2e69c4b767f47da7:0xadd02cf57a78e34a!8m2!3d-6.5649123!4d106.7344251!16s%2Fg%2F11g65gbs72!19sChIJp330Z7fEaS4RSuN4evUs0K0?authuser=0&hl=id&rclk=1;Alamanda Cafe;4,4;(171);Kafe;CPPM+2QM;⋅ Buka pukul 12.00
https://www.google.com/maps/place/BR+Kopi+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c5985f2656a3:0x3ab715a7868de44!8m2!3d-6.5697917!4d106.7357814!16s%2Fg%2F11rg1pwk5r!19sChIJo1YmX5jFaS4RRN5oeFpxqwM?authuser=0&hl=id&rclk=1;BR Kopi - Cafe & Resto;4,4;(22);Kedai Kopi;Jl.Lingkar Baru Laladon No.88 Perempatan Perumahan Dramaga Cantik RT/RW 04/02 Dramaga Kampus IPB Dramga 16680;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Clematis+Coffee/data=!4m7!3m6!1s0x2e69c51af5ed0d5f:0x5c56523b87898dc7!8m2!3d-6.5675236!4d106.7353422!16s%2Fg%2F11vd67kszq!19sChIJXw3t9RrFaS4Rx42JhztSVlw?authuser=0&hl=id&rclk=1;Clematis Coffee;5,0;(79);Kedai Kopi;Jl. Lkr. Dramaga;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Cafe+Q-Rasa/data=!4m7!3m6!1s0x2e69c5d9198db237:0xa6fe1835f63b99c6!8m2!3d-6.5705516!4d106.7393689!16s%2Fg%2F11h03fdzyb!19sChIJN7KNGdnFaS4Rxpk79jUY_qY?authuser=0&hl=id&rclk=1;Cafe Q-Rasa;4,6;(148);Kafe;;⋅ Buka pukul 13.00
https://www.google.com/maps/place/WARKOP+BINTANG/data=!4m7!3m6!1s0x2e69c53cc241d7a3:0x5fb811bb2743713a!8m2!3d-6.5591029!4d106.7350368!16s%2Fg%2F11hn87m8cj!19sChIJo9dBwjzFaS4ROnFDJ7sRuF8?authuser=0&hl=id&rclk=1;WARKOP BINTANG;4,5;(12);Kedai Kopi;jl.Bateng No.114B;
https://www.google.com/maps/place/RUMAH+MATOA+Coffee+%26+Kitchen/data=!4m7!3m6!1s0x2e69c52542252307:0xc699b9caeee01ef8!8m2!3d-6.5543721!4d106.7416419!16s%2Fg%2F11j0sqdln9!19sChIJByMlQiXFaS4R-B7g7sq5mcY?authuser=0&hl=id&rclk=1;RUMAH MATOA Coffee & Kitchen;4,7;(366);Kedai Kopi;Alternative IPB - Samping BMKG, Jl. Cilubang Mekar, RT.01/RW.08;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Kedai+Kopi+Nu+Sae+Dramaga/data=!4m7!3m6!1s0x2e69c53b0552155d:0xf58c50632aaf571a!8m2!3d-6.5717337!4d106.7401676!16s%2Fg%2F11fr2nw0f2!19sChIJXRVSBTvFaS4RGlevKmNQjPU?authuser=0&hl=id&rclk=1;Kedai Kopi Nu Sae Dramaga;4,8;(28);Kedai Kopi;CPHR+833, Jl. Raya Dramaga, RT.01/RW.06;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Mahataman+Coffee/data=!4m7!3m6!1s0x2e69c4ae7b198585:0x2bbc5b0dcc886d19!8m2!3d-6.5563685!4d106.7304073!16s%2Fg%2F11bz0wz4vx!19sChIJhYUZe67EaS4RGW2IzA1bvCs?authuser=0&hl=id&rclk=1;Mahataman Coffee;4,6;(202);Kedai Kopi;Jl. Ulin;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Cafe+Taman+Dramaga/data=!4m7!3m6!1s0x2e69c5e943360ca1:0x835e09ace959dc4e!8m2!3d-6.5699584!4d106.7390865!16s%2Fg%2F11qfn6mv_q!19sChIJoQw2Q-nFaS4RTtxZ6awJXoM?authuser=0&hl=id&rclk=1;Cafe Taman Dramaga;4,0;(194);Restoran;Jl. Raya Dramaga No.Km 7, RT.03/RW.1RT01;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Kopicentrum/data=!4m7!3m6!1s0x2e69c59ea1c79cfb:0x4069cd103ffda6b9!8m2!3d-6.5588423!4d106.7312526!16s%2Fg%2F11h64yxxj2!19sChIJ-5zHoZ7FaS4Ruab9PxDNaUA?authuser=0&hl=id&rclk=1;Kopicentrum;4,4;(464);Kafe;Jl. Babakan Tengah No.5;⋅ Buka pukul 09.00
https://www.google.com/maps/place/RUMAH+KOPI+RANIN/data=!4m7!3m6!1s0x2e69c42e9c93be1b:0xed6315457426851d!8m2!3d-6.5510705!4d106.7323557!16s%2Fg%2F11b76mcg98!19sChIJG76TnC7EaS4RHYUmdEUVY-0?authuser=0&hl=id&rclk=1;RUMAH KOPI RANIN;4,6;(3.095);Kedai Kopi;Jl. Alternatif IPB Desa;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Alam+Memanggil/data=!4m7!3m6!1s0x2e69c5660d092a0b:0x32a8a42e8ee11237!8m2!3d-6.5519177!4d106.7336052!16s%2Fg%2F11s230cgsb!19sChIJCyoJDWbFaS4RNxLhji6kqDI?authuser=0&hl=id&rclk=1;Alam Memanggil;4,1;(298);Kafe;Jl. Alternatif IPB;⋅ Buka pukul 08.00
